,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
40,168769,0.65,True,Centrum-West,52.37956,4.89359,Private room,1,1,1,3,88.0,3,1124,True,0,0,4.58,True,88.0,264.0,0.04,0.07,0.18,4.99,0.0,439.24657534246575
41,169356,0.44000000000000006,False,Centrum-West,52.38104,4.88306,Entire home/apt,2,1,1,11,195.0,7,7,True,0,0,5.0,False,97.5,1365.0,0.06,0.13,0.21,4.99,0.1780821917808219,975.0
42,179528,1.0,False,De Pijp - Rivierenbuurt,52.34332,4.89484,Entire home/apt,3,2,2,10,270.0,21,100,True,6,0,4.5,True,90.0,5670.0,0.08,0.21,0.28,4.99,0.1506849315068493,1476.164383561644
43,188347,0.77,False,De Baarsjes - Oud-West,52.3683,4.85446,Private room,2,1,1,3,111.0,1,6,True,4,0,4.65,False,55.5,111.0,0.07,0.12,0.19,4.99,0.1178082191780822,481.64383561643837
44,189754,1.0,True,Centrum-West,52.37548,4.89398,Entire home/apt,4,2,3,4,170.0,2,1125,True,3,7,4.77,True,42.5,340.0,0.09,0.17,0.14,4.99,0.43561643835616437,992.1780821917808
45,193038,1.0,True,Centrum-Oost,52.36057,4.89671,Private room,2,1,1,4,121.0,3,31,True,2,5,4.96,True,60.5,363.0,0.07,0.15,0.18,4.99,0.2054794520547945,600.0
46,214531,0.5,True,Centrum-West,52.37169,4.89446,Private room,3,1,2,5,115.0,3,50,True,0,0,4.83,False,38.33,345.0,0.1,0.13,0.18,4.99,0.0,620.7671232876712
47,219276,0.87,False,Centrum-West,52.36883,4.88749,Private room,2,1,1,17,300.0,2,760,True,5,1,5.0,False,150.0,600.0,0.16,0.16,0.24,4.99,0.3835616438356164,1500.0
48,222516,1.0,False,De Baarsjes - Oud-West,52.36271,4.85875,Entire home/apt,2,1,1,8,119.0,7,21,True,0,1,4.71,False,59.5,833.0,0.07,0.15,0.2,4.99,0.0,606.6438356164383
49,245927,1.0,True,Centrum-West,52.36815,4.88604,Entire home/apt,4,2,3,23,515.0,2,180,True,0,1,4.58,True,128.75,1030.0,0.1,0.22,0.25,10.99,0.6410958904109589,3529.6301369863013
50,247805,0.9400000000000001,False,De Baarsjes - Oud-West,52.36707,4.87348,Private room,2,1,1,8,122.0,2,365,True,1,5,4.86,False,61.0,244.0,0.08,0.11,0.16,4.99,0.684931506849315,609.2465753424658
51,252080,0.74,False,Centrum-Oost,52.36936,4.90963,Entire home/apt,4,2,2,16,385.0,4,30,True,0,0,4.89,False,96.25,1540.0,0.06,0.23,0.16,4.99,0.4520547945205479,1917.7945205479452
52,254800,0.9199999999999999,True,Centrum-West,52.37122,4.88211,Entire home/apt,2,1,1,7,325.0,2,1125,True,1,0,4.93,False,162.5,650.0,0.11,0.15,0.2,4.99,0.6931506849315069,1500.4109589041095
53,255809,0.66,True,De Pijp - Rivierenbuurt,52.34416,4.88709,Private room,4,1,2,17,182.0,2,20,True,3,3,4.87,False,45.5,364.0,0.06,0.08,0.16,4.99,0.810958904109589,840.068493150685
54,274688,0.36,False,Bos en Lommer,52.37977,4.85574,Entire home/apt,2,1,1,5,88.0,4,30,True,0,0,4.85,False,44.0,352.0,0.05,0.1,0.18,4.99,0.0,439.24657534246575
55,283170,0.89,False,Zuid,52.35435,4.87316,Entire home/apt,12,6,12,39,1036.0,2,90,True,29,1,4.06,True,86.33,2072.0,0.11,0.26,0.27,10.99,0.7287671232876712,5211.643835616438
56,286374,0.38,False,Geuzenveld - Slotermeer,52.37725,4.83307,Entire home/apt,4,2,2,1,130.0,4,21,True,0,1,4.75,False,32.5,520.0,0.06,0.14,0.18,4.99,0.7013698630136986,650.0
57,286500,0.8400000000000001,True,Centrum-West,52.37561,4.9,Private room,2,1,1,5,162.0,3,365,True,1,3,4.89,True,81.0,486.0,0.09,0.21,0.18,4.99,0.6136986301369863,941.4657534246576
58,290701,1.0,True,Centrum-West,52.37561,4.9,Private room,2,1,1,4,161.0,3,365,True,3,6,4.85,True,80.5,483.0,0.08,0.19,0.2,4.99,0.6794520547945205,931.8219178082192
59,291752,0.6,False,Oud-Oost,52.35179,4.91082,Private room,2,1,1,2,105.0,3,1125,True,1,0,4.86,False,52.5,315.0,0.06,0.17,0.16,4.99,0.7945205479452054,523.4931506849315
60,304082,0.6599999999999999,True,Centrum-West,52.37239,4.89657,Private room,2,1,2,8,137.0,2,1125,True,4,4,4.77,False,68.5,274.0,0.07,0.18,0.2,4.99,0.7123287671232876,698.931506849315
61,304143,1.0,False,Oud-Oost,52.3623,4.92028,Entire home/apt,2,1,1,6,95.0,3,30,True,0,0,4.55,False,47.5,285.0,0.04,0.1,0.17,4.99,0.0,475.0
62,306852,0.79,False,Centrum-Oost,52.35931,4.89844,Entire home/apt,4,2,2,7,200.0,4,21,True,0,2,4.61,False,50.0,800.0,0.07,0.24,0.2,4.99,0.08493150684931507,1000.0
63,307621,0.51,False,Centrum-Oost,52.35871,4.89616,Entire home/apt,2,1,1,7,125.0,3,21,True,0,0,4.5,False,62.5,375.0,0.08,0.2,0.18,4.99,0.0,625.0
64,308028,0.55,False,Centrum-Oost,52.35972,4.8975,Private room,2,1,1,8,95.0,3,10,True,0,0,4.77,False,47.5,285.0,0.06,0.15,0.14,4.99,0.0,475.0
65,311124,0.38,False,Centrum-West,52.37104,4.87713,Entire home/apt,2,1,1,10,225.0,5,15,True,0,1,4.75,False,112.5,1125.0,0.06,0.13,0.17,4.99,0.8684931506849315,1127.7397260273972
66,319985,0.74,False,De Pijp - Rivierenbuurt,52.35669,4.90187,Entire home/apt,4,2,2,8,231.0,1,90,True,2,7,4.75,False,57.75,231.0,0.09,0.14,0.23,4.99,0.3013698630136986,1234.849315068493
67,327285,0.5900000000000001,False,De Pijp - Rivierenbuurt,52.35625,4.89323,Private room,4,1,6,15,239.0,2,30,True,0,4,4.94,True,59.75,478.0,0.1,0.16,0.18,4.99,0.0,1196.2328767123288
68,343094,1.0,False,Oud-Oost,52.35715,4.90926,Private room,2,1,1,4,100.0,3,30,True,3,4,4.89,True,50.0,300.0,0.08,0.15,0.18,4.99,0.3561643835616438,516.1780821917808
69,357980,1.0,True,De Baarsjes - Oud-West,52.36348,4.87648,Entire home/apt,4,2,4,10,232.0,2,1125,True,0,1,4.87,False,58.0,464.0,0.09,0.23,0.28,4.99,0.08767123287671233,1213.4109589041095
70,366438,0.65,False,Centrum-Oost,52.36738,4.89671,Private room,2,1,1,10,130.0,2,60,True,2,6,4.74,True,65.0,260.0,0.06,0.16,0.18,4.99,0.2273972602739726,694.5342465753424
71,367107,0.0,False,Centrum-Oost,52.36263,4.90216,Entire home/apt,2,1,1,11,182.0,5,30,True,5,0,5.0,False,91.0,910.0,0.06,0.19,0.2,4.99,0.07397260273972603,910.6164383561644
72,367491,1.0,False,De Baarsjes - Oud-West,52.364,4.87814,Entire home/apt,2,1,1,9,174.0,3,19,True,0,0,4.91,False,87.0,522.0,0.08,0.17,0.21,4.99,0.0,847.2328767123288
73,379885,0.64,False,De Pijp - Rivierenbuurt,52.35465,4.9061,Private room,2,1,1,13,297.0,3,180,True,5,1,4.66,True,148.5,891.0,0.11,0.13,0.2,4.99,0.2219178082191781,1422.958904109589
74,396125,0.44000000000000006,False,Centrum-West,52.37824,4.88532,Private room,2,1,1,1,70.0,3,14,True,1,0,4.45,False,35.0,210.0,0.06,0.09,0.15,2.99,0.0027397260273972603,350.0
75,402353,0.98,False,Watergraafsmeer,52.35338,4.93407,Private room,2,1,1,6,139.0,2,1125,True,2,4,4.85,True,69.5,278.0,0.06,0.13,0.19,4.99,0.6410958904109589,683.082191780822
76,414865,0.0,False,Zuid,52.35043,4.84676,Entire home/apt,2,1,1,5,110.0,4,30,True,2,1,4.88,False,55.0,440.0,0.07,0.17,0.18,4.99,0.038356164383561646,561.5616438356165
77,415619,0.42,False,Oostelijk Havengebied - Indische Buurt,52.36905,4.93528,Entire home/apt,3,2,1,2,145.0,2,30,True,0,0,4.93,False,48.33,290.0,0.08,0.16,0.14,4.99,0.41643835616438357,741.7534246575342
78,437757,1.0,True,De Pijp - Rivierenbuurt,52.35503,4.90516,Entire home/apt,2,1,1,5,145.0,3,7,True,0,1,4.63,False,72.5,435.0,0.07,0.16,0.18,4.99,0.005479452054794521,550.972602739726
79,438089,1.0,False,De Baarsjes - Oud-West,52.36116,4.86608,Private room,2,1,1,12,129.0,4,60,True,2,1,4.78,True,64.5,516.0,0.07,0.18,0.14,4.99,0.4383561643835616,645.0
80,440992,0.62,False,Zuid,52.341621,4.849049,Entire home/apt,4,2,2,9,200.0,3,60,True,2,3,4.87,False,50.0,600.0,0.07,0.29,0.25,4.99,0.13150684931506848,1000.0
81,441424,0.92,False,Oostelijk Havengebied - Indische Buurt,52.37281,4.94303,Entire home/apt,4,2,3,6,150.0,3,30,True,0,0,4.55,False,37.5,450.0,0.06,0.26,0.15,4.99,0.005479452054794521,751.4383561643835
82,445660,1.0,True,De Baarsjes - Oud-West,52.37001,4.85646,Private room,3,1,3,9,79.0,2,30,True,2,5,4.79,True,26.33,158.0,0.05,0.1,0.16,4.99,0.6273972602739726,392.8767123287671
83,446999,1.0,False,De Baarsjes - Oud-West,52.35927,4.86529,Private room,2,1,1,3,119.0,4,90,True,10,0,4.77,True,59.5,476.0,0.07,0.18,0.18,4.99,0.4438356164383562,595.0
84,450767,1.0,True,Centrum-Oost,52.37006,4.90081,Entire home/apt,4,2,3,10,284.0,3,1125,True,0,3,4.63,False,71.0,852.0,0.11,0.21,0.25,4.99,0.5506849315068493,1386.7808219178082
85,462341,0.89,False,Centrum-West,52.3739,4.89263,Entire home/apt,2,1,2,14,176.0,3,20,True,0,1,4.97,False,88.0,528.0,0.07,0.21,0.2,4.99,0.0273972602739726,879.3424657534247
86,481664,0.93,False,Westerpark,52.39134,4.89067,Private room,2,1,1,4,105.0,2,14,True,3,5,4.69,False,52.5,210.0,0.06,0.17,0.2,4.99,0.6520547945205479,526.027397260274
87,494433,0.77,False,De Baarsjes - Oud-West,52.36812,4.85422,Entire home/apt,6,3,3,8,160.0,2,14,True,0,0,4.87,False,26.67,320.0,0.07,0.18,0.15,4.99,0.043835616438356165,821.8082191780821
88,505012,0.0,False,Centrum-Oost,52.36412,4.88757,Entire home/apt,4,2,5,7,299.0,3,30,True,1,0,4.72,False,74.75,897.0,0.14,0.27,0.35000000000000003,4.99,0.4383561643835616,1495.0
89,505650,0.8200000000000001,False,Zuid,52.35482,4.87438,Private room,3,1,3,6,140.0,3,21,True,0,2,4.96,False,46.67,420.0,0.05,0.19,0.19,4.99,0.6246575342465753,720.3424657534247
90,507598,0.0,False,Centrum-West,52.37694,4.88003,Entire home/apt,4,2,3,29,600.0,2,60,True,0,0,4.67,True,150.0,1200.0,0.13,0.17,0.26,10.99,0.7616438356164383,3215.068493150685
91,508433,1.0,False,Geuzenveld - Slotermeer,52.37166,4.82951,Entire home/apt,4,2,3,14,375.0,3,30,True,6,1,4.86,False,93.75,1125.0,0.13,0.18,0.24,4.99,0.01643835616438356,1664.7260273972602
92,515088,0.0,False,Noord-Oost,52.39675,4.99603,Private room,4,1,2,3,120.0,2,20,True,19,0,5.0,False,30.0,240.0,0.06,0.08,0.17,4.99,0.7698630136986301,600.0
93,515749,0.76,False,Centrum-Oost,52.35902,4.89606,Private room,4,1,1,12,165.0,3,365,True,4,5,4.85,False,41.25,495.0,0.07,0.15,0.21,4.99,0.7698630136986301,825.0
94,515921,0.10999999999999999,False,Zuid,52.35022,4.8525,Entire home/apt,4,2,1,4,165.0,3,30,True,1,0,4.19,False,41.25,495.0,0.08,0.18,0.19,4.99,0.057534246575342465,797.1917808219179
95,517996,0.04000000000000001,False,Centrum-West,52.37827,4.88568,Entire home/apt,2,1,1,14,410.0,3,1125,True,28,0,4.67,True,205.0,1230.0,0.08,0.26,0.13,10.99,0.40273972602739727,1872.3287671232877
96,522471,0.5,False,Bos en Lommer,52.3774,4.851,Entire home/apt,4,2,5,8,180.0,8,25,True,0,0,4.96,False,45.0,1440.0,0.07,0.14,0.17,4.99,0.030136986301369864,900.0
97,528022,0.97,False,Westerpark,52.39114,4.88846,Private room,2,1,1,7,100.0,2,30,True,1,4,4.87,False,50.0,200.0,0.07,0.12,0.15,4.99,0.6876712328767123,512.4657534246576
98,549310,0.6,False,De Baarsjes - Oud-West,52.37126,4.86241,Entire home/apt,5,3,4,10,200.0,2,1125,True,0,1,4.48,False,40.0,400.0,0.1,0.21,0.31,4.99,0.0,1433.6575342465753
99,553514,0.0,False,Westerpark,52.38444,4.86916,Entire home/apt,2,1,1,5,80.0,2,30,True,0,0,4.41,False,40.0,160.0,0.05,0.12,0.16,4.99,0.4246575342465753,400.0
100,556829,0.6900000000000001,False,Buitenveldert - Zuidas,52.33558,4.86878,Entire home/apt,2,1,1,14,148.0,3,1125,True,5,1,4.68,False,74.0,444.0,0.07,0.12,0.2,4.99,0.4383561643835616,662.4794520547945
101,568005,0.0,False,Zuid,52.3541,4.8815,Entire home/apt,2,1,1,6,140.0,2,1125,True,0,0,4.96,False,70.0,280.0,0.07,0.2,0.17,4.99,0.5917808219178082,700.0
102,568446,0.47000000000000003,False,Centrum-Oost,52.37079,4.90153,Entire home/apt,2,1,2,5,108.0,3,5,True,0,1,4.82,False,54.0,324.0,0.06,0.13,0.21,4.99,0.0,539.2465753424658
103,570753,0.35000000000000003,False,Zuid,52.34904,4.86765,Private room,3,1,2,1,75.0,4,30,True,6,1,4.87,False,25.0,300.0,0.06,0.11,0.17,4.99,0.43561643835616437,375.0
104,575603,0.3600000000000001,False,Centrum-Oost,52.36112,4.89462,Entire home/apt,4,2,4,6,245.0,5,35,True,0,0,4.82,False,61.25,1225.0,0.03,0.25,0.3,4.99,0.0136986301369863,1225.0
105,579851,1.0,True,Westerpark,52.39144,4.88436,Private room,2,1,1,10,124.0,2,1125,True,0,4,4.96,True,62.0,248.0,0.07,0.16,0.18,4.99,0.09863013698630137,663.9589041095891
106,582028,1.0,False,Slotervaart,52.36021571517094,4.843456508827677,Entire home/apt,3,2,1,5,211.0,5,17,True,5,0,4.8,False,70.33,1055.0,0.08,0.15,0.24,4.99,0.1178082191780822,819.6027397260274
107,582382,0.5800000000000001,False,Oud-Noord,52.39442,4.91478,Entire home/apt,5,3,3,2,170.0,4,14,True,0,0,4.78,False,34.0,680.0,0.09,0.15,0.2,4.99,0.0,850.0
108,588020,0.65,False,Centrum-Oost,52.36918,4.91316,Entire home/apt,6,3,6,9,316.0,3,90,True,2,3,4.49,True,52.67,948.0,0.04,0.18,0.24,4.99,0.6191780821917808,1799.86301369863
109,590236,0.64,False,De Baarsjes - Oud-West,52.36809,4.85436,Entire home/apt,2,1,1,3,120.0,4,8,True,0,1,4.85,False,60.0,480.0,0.06,0.17,0.19,4.99,0.4547945205479452,600.0
110,590681,1.0,False,Zuid,52.34788,4.8506,Entire home/apt,4,2,1,10,295.0,2,21,True,0,0,5.0,False,73.75,590.0,0.1,0.09,0.26,4.99,0.0,1475.0
111,606871,0.86,False,Westerpark,52.37621,4.87075,Private room,2,1,1,10,161.0,2,365,True,9,6,4.72,False,80.5,322.0,0.08,0.18,0.21,4.99,0.8684931506849315,641.5753424657535
112,608432,0.8200000000000001,True,Centrum-West,52.381996,4.888583,Private room,2,1,1,5,107.0,1,10,True,5,9,4.74,True,53.5,107.0,0.07,0.1,0.19,4.99,0.12876712328767123,425.82191780821915
113,613088,0.78,False,Noord-Oost,52.41016,4.96369,Private room,2,1,1,1,87.0,2,1125,True,0,2,4.86,False,43.5,174.0,0.06,0.12,0.15,4.99,0.7863013698630137,435.0
114,613110,1.0,False,IJburg - Zeeburgereiland,52.36368,4.9794,Private room,4,1,3,1,60.0,1,1125,True,20,2,3.96,True,15.0,60.0,0.06,0.12,0.16,2.99,0.42191780821917807,451.0
115,623123,0.8,False,De Baarsjes - Oud-West,52.36247,4.86534,Entire home/apt,4,2,2,10,450.0,4,14,True,0,0,4.32,True,112.5,1800.0,0.16,0.22,0.32,10.99,0.019178082191780823,2329.3150684931506
116,627188,1.0,True,Centrum-West,52.381996,4.888583,Private room,2,1,1,13,119.0,1,10,True,0,13,4.84,True,59.5,119.0,0.07,0.14,0.17,4.99,0.1095890410958904,471.06849315068496
117,627213,0.6699999999999999,False,Zuid,52.35094,4.88552,Entire home/apt,5,3,3,10,100.0,7,30,True,0,0,5.0,False,20.0,700.0,0.07,0.16,0.2,4.99,0.0,799.4109589041096
118,633585,0.96,False,De Pijp - Rivierenbuurt,52.34918,4.89197,Entire home/apt,2,1,1,5,125.0,4,61,True,0,0,4.83,False,62.5,500.0,0.05,0.12,0.15,4.99,0.4246575342465753,625.1095890410959
119,634170,1.0,True,Westerpark,52.38388,4.86562,Entire home/apt,4,2,4,3,109.0,14,1125,True,0,0,4.88,False,27.25,1526.0,0.07,0.12,0.16,4.99,0.06027397260273973,542.7397260273973
120,635019,0.21,False,Bos en Lommer,52.3786,4.84948,Entire home/apt,2,1,1,3,150.0,2,6,True,0,1,4.82,False,75.0,300.0,0.07,0.22,0.18,4.99,0.0,750.0
121,653459,1.0,False,Buitenveldert - Zuidas,52.32237,4.86024,Entire home/apt,4,2,5,9,240.0,6,28,True,0,0,4.94,False,60.0,1440.0,0.06,0.12,0.21,4.99,0.23013698630136986,1202.6575342465753
122,654931,1.0,True,Centrum-West,52.37167,4.8948,Hotel room,2,1,1,5,94.0,1,1125,True,0,5,4.85,True,47.0,94.0,0.05,0.1,0.15,4.99,0.3589041095890411,671.0
123,655216,1.0,True,Centrum-West,52.37098,4.89434,Hotel room,2,1,1,9,106.0,1,1125,True,0,9,4.87,True,53.0,106.0,0.07,0.1,0.18,4.99,0.3917808219178082,664.6986301369863
124,658063,0.91,False,De Baarsjes - Oud-West,52.36188,4.87694,Private room,4,1,3,2,146.0,3,1125,True,3,2,4.36,False,36.5,438.0,0.06,0.07,0.18,4.99,0.06027397260273973,757.054794520548
125,660856,0.8300000000000001,False,Watergraafsmeer,52.3551,4.93262,Entire home/apt,4,2,6,15,275.0,7,33,True,1,0,4.82,False,68.75,1925.0,0.08,0.29,0.2,4.99,0.005479452054794521,1396.2328767123288
126,664697,0.0,False,Oud-Noord,52.38537,4.90241,Entire home/apt,2,1,1,8,87.0,30,180,True,4,0,4.33,False,43.5,2610.0,0.05,0.1,0.15,4.99,0.8273972602739726,435.0
127,667305,0.92,False,Noord-West,52.41878,4.89397,Entire home/apt,2,1,1,5,146.0,5,120,True,19,3,5.0,False,73.0,730.0,0.06,0.14,0.16,4.99,0.9342465753424658,728.4931506849315
128,679838,0.5900000000000001,False,Centrum-Oost,52.36716,4.90462,Entire home/apt,2,1,1,14,395.0,3,10,True,0,0,4.94,False,197.5,1185.0,0.12,0.15,0.23,4.99,0.0,2195.4383561643835
129,683431,1.0,False,De Pijp - Rivierenbuurt,52.34557,4.8962,Private room,2,1,1,5,75.0,1,14,True,4,9,4.64,False,37.5,75.0,0.05,0.1,0.16,4.99,0.26575342465753427,413.71232876712327
130,685990,1.0,True,Geuzenveld - Slotermeer,52.38296,4.83786,Private room,2,1,2,7,71.0,4,25,True,4,5,4.3,True,35.5,284.0,0.05,0.06,0.15,2.99,0.8986301369863013,321.32876712328766
131,689623,0.7300000000000001,False,Centrum-Oost,52.3737,4.92581,Entire home/apt,2,1,1,1,120.0,14,60,True,2,0,4.73,False,60.0,1680.0,0.08,0.19,0.19,4.99,0.10684931506849316,600.0
132,690757,1.0,False,Centrum-West,52.374,4.89902,Private room,3,1,2,7,187.0,2,1125,True,5,5,4.51,True,62.33,374.0,0.11,0.21,0.2,4.99,0.8054794520547945,932.068493150685
133,693675,0.22,False,De Baarsjes - Oud-West,52.35925,4.8514,Entire home/apt,2,1,2,2,95.0,1,4,True,0,0,4.73,False,47.5,95.0,0.04,0.09,0.16,4.99,0.0,475.0
